month,day,hour,usage
7,4,12,2.1085833333333337
7,4,13,2.0725000000000002
7,4,14,2.527099999999999
7,4,15,1.7583833333333339
7,4,16,1.828816666666667
7,4,17,1.4441499999999998
7,4,18,1.5943333333333336
7,4,19,1.7122166666666674
7,4,20,1.4200333333333335
7,4,21,1.2815333333333334
7,4,22,1.9460666666666664
7,4,23,3.1136499999999994
7,5,0,2.5896833333333333
7,5,1,1.9103666666666663
7,5,2,1.5036333333333332
7,5,3,1.0443333333333333
7,5,4,0.9466333333333334
7,5,5,0.8533500000000002
7,5,6,0.8407666666666668
7,5,7,0.9039666666666668
7,5,8,0.8658166666666668
7,5,9,1.3876333333333333
7,5,10,3.5019166666666663
7,5,11,2.7170500000000013
7,5,12,0.47016666666666684
7,5,13,0.25886666666666674
7,5,14,0.24689999999999995
7,5,15,0.2368833333333334
7,5,16,2.1193833333333343
7,5,17,3.157116666666667
7,5,18,3.002916666666667
7,5,19,2.6169166666666666
7,5,20,2.8246333333333324
7,5,21,2.121599999999999
7,5,22,2.231616666666668
7,5,23,2.6733666666666664
7,6,0,2.4896999999999996
7,6,1,2.4298333333333333
7,6,2,2.1429166666666664
7,6,3,1.434483333333334
7,6,4,1.2686833333333334
7,6,5,1.0403166666666666
7,6,6,0.8009666666666662
7,6,7,0.7827833333333334
7,6,8,0.9533499999999999
7,6,9,0.9895166666666668
7,6,10,0.8942833333333334
7,6,11,0.4173166666666666
7,6,12,0.6459999999999998
7,6,13,1.7624999999999997
7,6,14,2.321616666666667
7,6,15,3.0627500000000007
7,6,16,2.4364333333333335
7,6,17,4.242866666666667
7,6,18,3.1749666666666654
7,6,19,1.459816666666666
7,6,20,2.6961999999999993
7,6,21,3.922149999999999
7,6,22,3.2880166666666666
7,6,23,2.7433333333333336
7,7,0,2.6895833333333323
7,7,1,2.2692
7,7,2,1.4987000000000004
7,7,3,1.5532333333333335
7,7,4,4.396783333333333
7,7,5,2.577833333333334
7,7,6,0.9463
7,7,7,1.7993666666666663
7,7,8,1.1247000000000005
7,7,9,1.367833333333333
7,7,10,1.6404833333333337
7,7,11,2.0578000000000007
7,7,12,2.915816666666666
7,7,13,2.5926333333333336
7,7,14,1.9484333333333332
7,7,15,2.8933500000000008
7,7,16,2.4221666666666666
7,7,17,2.6222500000000006
7,7,18,3.2880833333333346
7,7,19,2.0239833333333332
7,7,20,0.9863166666666672
7,7,21,2.6291333333333333
7,7,22,3.4467
7,7,23,3.3043333333333345
7,8,0,2.461183333333333
7,8,1,1.6045666666666665
7,8,2,1.1482333333333332
7,8,3,1.286716666666667
7,8,4,1.0620833333333333
7,8,5,1.0489166666666665
7,8,6,1.117783333333333
7,8,7,1.226866666666667
7,8,8,1.0139166666666661
7,8,9,1.2625499999999998
7,8,10,1.2872666666666663
7,8,11,2.353883333333333
7,8,12,2.0802166666666673
7,8,13,2.7492333333333336
7,8,14,2.6001166666666675
7,8,15,2.1374666666666675
7,8,16,2.6367500000000006
7,8,17,2.716566666666667
7,8,18,0.6460000000000002
7,8,19,1.1744166666666664
7,8,20,2.06675
7,8,21,3.1539500000000005
7,8,22,2.7569000000000004
7,8,23,2.844883333333334
7,9,0,2.000233333333333
7,9,1,1.2953833333333336
7,9,2,1.3874499999999999
7,9,3,1.1118999999999994
7,9,4,0.9053833333333332
7,9,5,0.8986000000000002
7,9,6,0.49425
7,9,7,0.48685000000000006
7,9,8,0.23958333333333337
7,9,9,0.22725
7,9,10,0.23753333333333337
7,9,11,0.22088333333333324
7,9,12,0.47898333333333337
7,9,13,0.2383
7,9,14,0.21775000000000008
7,9,15,0.23825
7,9,16,2.109566666666667
7,9,17,2.988366666666666
7,9,18,2.6800499999999996
7,9,19,3.04355
7,9,20,3.034199999999999
7,9,21,3.3308666666666658
7,9,22,3.366200000000002
7,9,23,2.7177666666666664
7,10,0,2.6123000000000003
7,10,1,2.5257166666666677
7,10,2,1.1763333333333337
7,10,3,1.0378833333333342
7,10,4,1.6017333333333335
7,10,5,2.0335833333333335
7,10,6,0.28191666666666665
7,10,7,0.9852333333333336
7,10,8,0.8380333333333335
7,10,9,0.971033333333333
7,10,10,2.572150000000001
7,10,11,2.440516666666667
7,10,12,3.801416666666666
7,10,13,3.1794166666666674
7,10,14,3.057466666666666
7,10,15,3.153750000000001
7,10,16,2.3414333333333346
7,10,17,2.9295166666666668
7,10,18,3.0800166666666673
7,10,19,3.0646
7,10,20,4.842866666666665
7,10,21,3.667416666666665
7,10,22,3.1394500000000005
7,10,23,1.8282833333333341
7,11,0,1.4949333333333328
7,11,1,1.2606333333333335
7,11,2,1.055566666666666
7,11,3,1.0748166666666665
7,11,4,1.0610166666666667
7,11,5,1.1892166666666664
7,11,6,0.40836666666666677
7,11,7,0.7023666666666664
7,11,8,0.8622333333333333
7,11,9,0.6224666666666665
7,11,10,2.9014000000000006
7,11,11,2.977316666666666
7,11,12,2.5460333333333334
7,11,13,2.3927499999999995
7,11,14,2.3960500000000002
7,11,15,2.5726
7,11,16,2.9831833333333337
7,11,17,4.994749999999999
7,11,18,2.9878666666666684
7,11,19,2.5640000000000005
7,11,20,3.5627166666666668
7,11,21,3.703883333333332
7,11,22,3.0803833333333324
7,11,23,2.016116666666666
7,12,0,1.5620499999999997
7,12,1,1.241466666666667
7,12,2,1.0696833333333329
7,12,3,1.1443
7,12,4,1.0350499999999998
7,12,5,1.013033333333333
7,12,6,0.9990333333333331
7,12,7,0.9799166666666667
7,12,8,0.5820666666666666
7,12,9,0.3646499999999999
7,12,10,0.32120000000000004
7,12,11,1.0902666666666663
7,12,12,2.150800000000001
7,12,13,0.8185333333333333
7,12,14,1.2186666666666666
7,12,15,1.90935
7,12,16,1.9432
7,12,17,2.4009166666666664
7,12,18,2.957766666666667
7,12,19,3.0951500000000007
7,12,20,3.172816666666667
7,12,21,3.1124999999999994
7,12,22,3.412149999999999
7,12,23,3.353450000000001
7,13,0,2.027716666666666
7,13,1,1.4591500000000002
7,13,2,1.4108999999999992
7,13,3,1.2062166666666665
7,13,4,1.1640000000000001
7,13,5,1.24765
7,13,6,1.0626833333333332
7,13,7,1.0347
7,13,8,0.3069666666666666
7,13,9,0.3359333333333333
7,13,10,0.4821166666666667
7,13,11,2.5183666666666666
7,13,12,2.612216666666667
7,13,13,2.936483333333334
7,13,14,0.6634166666666668
7,13,15,0.9897833333333332
7,13,16,2.0676666666666668
7,13,17,2.8248666666666664
7,13,18,3.192600000000001
7,13,19,3.2606500000000005
7,13,20,3.3877999999999986
7,13,21,3.0149500000000007
7,13,22,2.6773166666666675
7,13,23,2.653833333333333
7,14,0,2.6013833333333336
7,14,1,2.4344833333333336
7,14,2,1.3753166666666674
7,14,3,1.3170000000000002
7,14,4,4.375116666666667
7,14,5,2.349633333333333
7,14,6,0.4265833333333335
7,14,7,0.6889000000000001
7,14,8,0.2239833333333333
7,14,9,0.22361666666666655
7,14,10,0.22240000000000004
7,14,11,0.22153333333333336
7,14,12,0.35313333333333335
7,14,13,0.23836666666666656
7,14,14,0.21771666666666664
7,14,15,0.2299166666666667
7,14,16,2.438683333333334
7,14,17,2.480633333333333
7,14,18,2.968366666666666
7,14,19,3.2073166666666664
7,14,20,3.9082500000000002
7,14,21,3.2387499999999987
7,14,22,4.164399999999999
7,14,23,2.8008833333333336
7,15,0,1.9532500000000006
7,15,1,0.9687166666666669
7,15,2,0.46743333333333337
7,15,3,0.7780333333333334
7,15,4,0.9104999999999998
7,15,5,0.8551833333333337
7,15,6,0.7540333333333337
7,15,7,0.7730666666666669
7,15,8,0.2446833333333334
7,15,9,0.2280333333333334
7,15,10,0.22546666666666668
7,15,11,0.39381666666666665
7,15,12,0.6494499999999999
7,15,13,0.9257166666666667
7,15,14,0.9652833333333332
7,15,15,1.4665999999999997
7,15,16,1.1321666666666665
7,15,17,1.5441666666666667
7,15,18,1.39105
7,15,19,2.6353
7,15,20,3.1283833333333324
7,15,21,2.2351499999999995
7,15,22,1.8405500000000001
7,15,23,3.488549999999999
7,16,0,0.7768333333333334
7,16,1,0.7786666666666667
7,16,2,0.5484666666666668
7,16,3,0.6913333333333334
7,16,4,0.5177166666666666
7,16,5,0.5747666666666668
7,16,6,0.6614000000000002
7,16,7,0.76895
7,16,8,0.3261666666666668
7,16,9,0.29051666666666665
7,16,10,0.39064999999999994
7,16,11,0.6276666666666666
7,16,12,1.188583333333333
7,16,13,1.3326499999999997
7,16,14,1.5492333333333335
7,16,15,1.399433333333333
7,16,16,1.6042833333333328
7,16,17,1.8681000000000005
7,16,18,2.401416666666667
7,16,19,2.5417
7,16,20,3.062
7,16,21,2.6182999999999996
7,16,22,2.8220499999999995
7,16,23,2.761033333333333
7,17,0,1.7750833333333331
7,17,1,0.7786333333333332
7,17,2,0.9393499999999998
7,17,3,0.8472000000000003
7,17,4,0.9836333333333335
7,17,5,0.8465000000000004
7,17,6,0.8614166666666666
7,17,7,1.17255
7,17,8,1.1592166666666663
7,17,9,1.6965833333333336
7,17,10,2.1050500000000003
7,17,11,2.1283166666666666
7,17,12,1.9673666666666665
7,17,13,1.8124833333333332
7,17,14,2.002900000000001
7,17,15,1.937883333333334
7,17,16,2.177966666666666
7,17,17,1.814716666666667
7,17,18,1.995816666666667
7,17,19,1.7021833333333338
7,17,20,1.8133833333333338
7,17,21,1.500866666666667
7,17,22,1.324
7,17,23,0.8367666666666662
7,18,0,0.7626500000000002
7,18,1,0.7245666666666665
7,18,2,0.5214833333333335
7,18,3,2.60965
7,18,4,3.877566666666666
7,18,5,2.2294499999999995
7,18,6,0.5034333333333337
7,18,7,0.7917500000000002
7,18,8,1.3417333333333332
7,18,9,1.7864166666666668
7,18,10,1.4403499999999998
7,18,11,1.4191666666666665
7,18,12,1.6836333333333338
7,18,13,1.6609666666666667
7,18,14,1.53975
7,18,15,1.7949000000000004
7,18,16,1.87335
7,18,17,2.0388
7,18,18,1.7833000000000006
7,18,19,1.7297666666666665
7,18,20,1.8403166666666664
7,18,21,1.4830333333333334
7,18,22,1.3920999999999992
7,18,23,0.5058166666666669
7,19,0,0.5194666666666665
7,19,1,0.43795
7,19,2,0.3007333333333332
7,19,3,0.5385666666666664
7,19,4,0.3494333333333333
7,19,5,0.3543666666666666
7,19,6,0.33049999999999985
7,19,7,0.3233666666666667
7,19,8,0.31020000000000003
7,19,9,0.5850500000000002
7,19,10,1.6579666666666664
7,19,11,1.6179333333333332
7,19,12,3.824733333333333
7,19,13,3.1512833333333328
7,19,14,4.166366666666668
7,19,15,3.7077999999999993
7,19,16,4.958816666666666
7,19,17,3.0758666666666667
7,19,18,4.663116666666665
7,19,19,3.242350000000001
7,19,20,2.6844333333333332
7,19,21,2.6321166666666658
7,19,22,3.688850000000001
7,19,23,1.6627166666666668
7,20,0,1.0724166666666666
7,20,1,0.7698999999999999
7,20,2,0.7802499999999999
7,20,3,3.9523499999999987
7,20,4,4.316750000000001
7,20,5,2.46535
7,20,6,0.5691666666666666
7,20,7,0.7952166666666669
7,20,8,2.5547666666666666
7,20,9,3.2917666666666663
7,20,10,4.223883333333333
7,20,11,4.4179
7,20,12,4.12555
7,20,13,5.287616666666666
7,20,14,4.333483333333333
7,20,15,4.2867999999999995
7,20,16,5.114983333333333
7,20,17,4.3778999999999995
7,20,18,3.010300000000001
7,20,19,3.1986166666666653
7,20,20,3.319066666666666
7,20,21,3.1953000000000014
7,20,22,3.2878666666666665
7,20,23,1.8730999999999998
7,21,0,1.7445333333333342
7,21,1,1.3037833333333333
7,21,2,1.5567
7,21,3,1.2040833333333336
7,21,4,1.251366666666666
7,21,5,1.1780999999999993
7,21,6,1.3397999999999999
7,21,7,1.22045
7,21,8,0.6682500000000001
7,21,9,1.00345
7,21,10,1.3076
7,21,11,1.694733333333333
7,21,12,2.629933333333333
7,21,13,2.598333333333333
7,21,14,2.541083333333333
7,21,15,2.9051499999999995
7,21,16,2.842616666666667
7,21,17,2.752183333333333
7,21,18,2.928466666666666
7,21,19,3.672016666666666
7,21,20,3.349733333333333
7,21,21,3.4891000000000005
7,21,22,2.673516666666665
7,21,23,1.8429333333333326
7,22,0,1.2650000000000001
7,22,1,1.3758999999999995
7,22,2,3.0511500000000016
7,22,3,4.188933333333334
7,22,4,4.391516666666666
7,22,5,2.4848666666666674
7,22,6,1.034433333333333
7,22,7,0.9441666666666665
7,22,8,0.2561833333333334
7,22,9,0.3346666666666666
7,22,10,0.2842666666666667
7,22,11,0.25194999999999984
7,22,12,0.4671333333333333
7,22,13,0.6949833333333333
7,22,14,0.8144500000000001
7,22,15,0.266
7,22,16,1.496633333333333
7,22,17,2.8535166666666663
7,22,18,2.9286000000000008
7,22,19,3.2368166666666665
7,22,20,3.2008
7,22,21,3.204933333333334
7,22,22,2.619133333333332
7,22,23,2.6518833333333327
7,23,0,2.2140333333333326
7,23,1,1.8139500000000004
7,23,2,1.3905833333333333
7,23,3,1.0706833333333334
7,23,4,0.9856333333333333
7,23,5,1.0250833333333331
7,23,6,1.176466666666667
7,23,7,1.1046333333333334
7,23,8,0.2182833333333333
7,23,9,0.21070000000000003
7,23,10,0.21641666666666665
7,23,11,0.5937666666666666
7,23,12,1.3217666666666668
7,23,13,1.6632
7,23,14,2.166516666666667
7,23,15,1.6124999999999998
7,23,16,2.860149999999999
7,23,17,2.852500000000001
7,23,18,2.8833666666666673
7,23,19,2.8868333333333336
7,23,20,3.1877166666666676
7,23,21,3.2667499999999996
7,23,22,3.267683333333332
7,23,23,2.477699999999999
7,24,0,1.711633333333333
7,24,1,2.2993499999999996
7,24,2,4.590166666666667
7,24,3,4.59095
7,24,4,4.933000000000002
7,24,5,2.6086166666666686
7,24,6,1.4378666666666666
7,24,7,1.028433333333333
7,24,8,1.2095500000000001
7,24,9,1.3642499999999995
7,24,10,1.5891166666666667
7,24,11,1.6643166666666673
7,24,12,1.3646666666666663
7,24,13,2.123633333333333
7,24,14,2.479533333333334
7,24,15,2.207133333333333
7,24,16,3.537166666666666
7,24,17,4.277900000000002
7,24,18,3.924033333333333
7,24,19,3.2994000000000003
7,24,20,4.003016666666667
7,24,21,2.98045
7,24,22,2.9570999999999996
7,24,23,1.6127166666666675
7,25,0,1.2539166666666668
7,25,1,0.8093999999999996
7,25,2,0.837
7,25,3,1.2172666666666665
7,25,4,4.718549999999999
7,25,5,2.2443333333333344
7,25,6,0.7503833333333333
7,25,7,0.8475999999999998
7,25,8,0.7136833333333336
7,25,9,0.924416666666667
7,25,10,1.5128166666666665
7,25,11,2.1721333333333335
7,25,12,2.4580666666666664
7,25,13,2.519166666666666
7,25,14,2.749816666666667
7,25,15,3.429833333333332
7,25,16,4.190616666666667
7,25,17,4.1762
7,25,18,3.8017500000000006
7,25,19,2.793766666666665
7,25,20,3.0817999999999994
7,25,21,2.8707666666666665
7,25,22,2.132233333333334
7,25,23,1.5862666666666674
7,26,0,1.2934833333333333
7,26,1,1.1994999999999998
7,26,2,1.2023833333333336
7,26,3,4.19915
7,26,4,4.350833333333335
7,26,5,2.1922000000000006
7,26,6,1.0509666666666664
7,26,7,0.5704666666666665
7,26,8,0.8915
7,26,9,1.0708833333333334
7,26,10,0.32436666666666675
7,26,11,1.0935
7,26,12,1.8618166666666662
7,26,13,2.9010833333333332
7,26,14,2.9120500000000016
7,26,15,2.9523833333333322
7,26,16,2.940266666666666
7,26,17,2.8609
7,26,18,2.4095999999999993
7,26,19,2.5445166666666665
7,26,20,2.974866666666666
7,26,21,4.031066666666667
7,26,22,3.046433333333334
7,26,23,1.9025500000000009
7,27,0,1.4947333333333332
7,27,1,1.333633333333333
7,27,2,1.1766500000000006
7,27,3,1.3745166666666664
7,27,4,3.7729500000000002
7,27,5,2.212666666666667
7,27,6,0.8603333333333337
7,27,7,0.6260166666666667
7,27,8,0.41490000000000005
7,27,9,0.8412833333333332
7,27,10,1.4183333333333334
7,27,11,1.4251333333333334
7,27,12,2.5209499999999996
7,27,13,3.469366666666668
7,27,14,3.3783333333333343
7,27,15,3.632916666666667
7,27,16,3.2633333333333323
7,27,17,5.8108
7,27,18,4.651133333333333
7,27,19,4.862516666666665
7,27,20,3.8636166666666667
7,27,21,4.918966666666667
7,27,22,3.0419833333333335
7,27,23,2.7942333333333336
7,28,0,2.564649999999999
7,28,1,1.4300666666666666
7,28,2,1.2496833333333326
7,28,3,1.143016666666667
7,28,4,1.1076666666666666
7,28,5,1.9824833333333325
7,28,6,1.1539833333333331
7,28,7,1.0708333333333335
7,28,8,0.2745333333333334
7,28,9,0.26061666666666666
7,28,10,0.7064166666666666
7,28,11,1.0566000000000002
7,28,12,1.4065666666666663
7,28,13,1.257216666666667
7,28,14,1.299566666666666
7,28,15,1.7911000000000001
7,28,16,2.8840833333333338
7,28,17,2.937983333333333
7,28,18,3.1882833333333336
7,28,19,3.3256833333333327
7,28,20,3.6780499999999985
7,28,21,3.446466666666665
7,28,22,3.042733333333334
7,28,23,2.4833
7,29,0,2.331516666666667
7,29,1,1.9637833333333339
7,29,2,3.6257166666666674
7,29,3,4.639916666666666
7,29,4,4.468766666666665
7,29,5,2.449366666666666
7,29,6,1.3006499999999996
7,29,7,1.1838000000000002
7,29,8,0.73185
7,29,9,0.7377
7,29,10,1.0911499999999996
7,29,11,1.4255666666666669
7,29,12,1.75695
7,29,13,1.7219
7,29,14,2.0450500000000007
7,29,15,1.6640500000000003
7,29,16,2.5185000000000004
7,29,17,2.7798000000000007
7,29,18,2.8692333333333333
7,29,19,2.509416666666667
7,29,20,3.3607833333333326
7,29,21,2.9184666666666668
7,29,22,3.23375
7,29,23,2.065483333333334
7,30,0,1.169683333333334
7,30,1,1.65005
7,30,2,4.58855
7,30,3,4.372933333333333
7,30,4,4.193633333333332
7,30,5,2.030400000000001
7,30,6,1.172133333333334
7,30,7,0.9490999999999999
7,30,8,0.6104833333333334
7,30,9,0.7730166666666667
7,30,10,0.8861333333333333
7,30,11,1.1470833333333337
7,30,12,1.4968499999999998
7,30,13,1.4561499999999998
7,30,14,1.5356500000000004
7,30,15,1.633483333333333
7,30,16,2.155333333333333
7,30,17,2.87965
7,30,18,2.973416666666667
7,30,19,2.936950000000001
7,30,20,3.2630666666666692
7,30,21,3.1081499999999997
7,30,22,3.7842166666666666
7,30,23,3.1033500000000007
7,31,0,1.8602999999999996
7,31,1,1.0780666666666667
7,31,2,2.8235499999999996
7,31,3,4.4688333333333325
7,31,4,4.0716
7,31,5,2.3399333333333336
7,31,6,0.9612499999999996
7,31,7,1.3725333333333334
7,31,8,0.9454833333333335
7,31,9,1.1511166666666666
7,31,10,1.66525
7,31,11,1.1312666666666662
7,31,12,1.3440166666666664
7,31,13,1.4183500000000009
7,31,14,1.696616666666667
7,31,15,2.030333333333332
7,31,16,2.1665666666666676
7,31,17,2.888716666666667
7,31,18,2.863066666666667
7,31,19,3.1129666666666664
7,31,20,3.019533333333333
7,31,21,3.0342166666666666
7,31,22,1.5289166666666667
7,31,23,1.1822833333333334
8,1,0,1.2874833333333335
8,1,1,1.1975166666666668
8,1,2,0.8527999999999994
8,1,3,0.9594833333333336
8,1,4,1.989083333333333
8,1,5,2.3453833333333334
8,1,6,1.2766666666666668
8,1,7,1.2115166666666661
8,1,8,1.3334499999999996
8,1,9,1.3971666666666667
8,1,10,1.4300999999999995
8,1,11,1.3953333333333333
8,1,12,1.9831833333333333
8,1,13,2.685916666666668
8,1,14,1.952966666666667
8,1,15,2.1680333333333337
8,1,16,2.0726499999999994
8,1,17,3.0328500000000003
8,1,18,3.7873333333333346
8,1,19,2.967433333333334
8,1,20,2.1748833333333337
8,1,21,1.8879000000000004
8,1,22,1.350383333333333
8,1,23,1.2902500000000006
8,2,0,0.9610166666666667
8,2,1,0.9029166666666669
8,2,2,0.41713333333333324
8,2,3,3.3257000000000008
8,2,4,4.063533333333333
8,2,5,2.408216666666667
8,2,6,0.5260999999999995
8,2,7,0.3976833333333333
8,2,8,0.6695166666666669
8,2,9,0.9594833333333332
8,2,10,1.6245000000000003
8,2,11,1.3199666666666665
8,2,12,3.0465833333333348
8,2,13,2.2984166666666677
8,2,14,1.0443333333333331
8,2,15,2.145000000000001
8,2,16,2.2730333333333332
8,2,17,2.8510666666666666
8,2,18,2.996016666666668
8,2,19,2.899016666666667
8,2,20,2.0266666666666664
8,2,21,2.1041499999999997
8,2,22,1.354683333333333
8,2,23,1.2776166666666668
8,3,0,0.8524833333333334
8,3,1,0.7780499999999998
8,3,2,0.597783333333333
8,3,3,0.5391166666666666
8,3,4,3.607133333333334
8,3,5,1.3052999999999995
8,3,6,0.48403333333333326
8,3,7,0.6969666666666665
8,3,8,0.3666
8,3,9,0.5396333333333331
8,3,10,0.949083333333333
8,3,11,1.5172500000000002
8,3,12,2.0498
8,3,13,2.3032666666666666
8,3,14,2.849333333333333
8,3,15,3.072733333333333
8,3,16,3.1463333333333336
8,3,17,3.047233333333332
8,3,18,3.1350500000000006
8,3,19,3.635900000000001
8,3,20,3.626833333333332
8,3,21,3.091266666666667
8,3,22,4.602033333333334
8,3,23,1.4625833333333336
8,4,0,1.3419166666666666
8,4,1,0.9253000000000002
8,4,2,1.0839333333333336
8,4,3,2.851433333333334
8,4,4,3.8518999999999997
8,4,5,2.6553333333333335
8,4,6,0.9680333333333332
8,4,7,0.9313666666666668
8,4,8,0.20975000000000002
8,4,9,0.2177333333333335
8,4,10,0.4906166666666666
8,4,11,0.7475
8,4,12,0.9524166666666667
8,4,13,1.0234333333333325
8,4,14,1.1559166666666667
8,4,15,1.2371166666666662
8,4,16,2.813183333333332
8,4,17,2.749733333333334
8,4,18,2.786666666666666
8,4,19,2.9460333333333333
8,4,20,3.1019333333333345
8,4,21,2.9304500000000004
8,4,22,3.23535
8,4,23,2.2894333333333323
8,5,0,1.352416666666667
8,5,1,1.2159
8,5,2,2.6458000000000004
8,5,3,4.188466666666667
8,5,4,4.113716666666666
8,5,5,2.0396000000000005
8,5,6,0.8111666666666668
8,5,7,1.340466666666667
8,5,8,0.30260000000000004
8,5,9,0.22958333333333333
8,5,10,1.477816666666667
8,5,11,1.1942500000000005
8,5,12,1.74315
8,5,13,2.090433333333333
8,5,14,1.9888499999999996
8,5,15,1.6131999999999997
8,5,16,2.0601833333333333
8,5,17,2.501283333333332
8,5,18,3.201400000000001
8,5,19,3.5875000000000004
8,5,20,3.3265166666666657
8,5,21,3.3620833333333335
8,5,22,4.471166666666666
8,5,23,3.2627499999999996
8,6,0,2.4331500000000017
8,6,1,1.6753500000000003
8,6,2,1.4613333333333327
8,6,3,1.2312833333333337
8,6,4,4.169183333333334
8,6,5,1.9449833333333328
8,6,6,1.2882666666666667
8,6,7,1.0221
8,6,8,0.3939333333333334
8,6,9,0.7150166666666667
8,6,10,0.9246166666666668
8,6,11,1.3050333333333328
8,6,12,1.5385666666666669
8,6,13,2.2973333333333326
8,6,14,2.16595
8,6,15,2.377366666666668
8,6,16,2.8503666666666656
8,6,17,2.2979833333333324
8,6,18,3.0703
8,6,19,3.062200000000001
8,6,20,3.185149999999999
8,6,21,3.090733333333334
8,6,22,2.9156166666666667
8,6,23,2.1366333333333327
8,7,0,1.5787333333333333
8,7,1,1.3369500000000003
8,7,2,1.1125166666666664
8,7,3,2.2830833333333325
8,7,4,4.424916666666669
8,7,5,2.474516666666666
8,7,6,1.0448666666666664
8,7,7,1.1396166666666665
8,7,8,0.6950000000000001
8,7,9,0.7389666666666667
8,7,10,2.2295166666666666
8,7,11,2.795183333333333
8,7,12,4.084599999999998
8,7,13,3.1407833333333337
8,7,14,3.2399166666666672
8,7,15,3.3293333333333335
8,7,16,3.292216666666667
8,7,17,3.446616666666665
8,7,18,3.8903999999999987
8,7,19,4.211299999999999
8,7,20,3.6391000000000004
8,7,21,3.2385166666666665
8,7,22,3.147649999999999
8,7,23,2.6602166666666665
8,8,0,2.063416666666666
8,8,1,1.7528333333333337
8,8,2,1.3695333333333337
8,8,3,1.6756
8,8,4,1.2142499999999996
8,8,5,1.1695999999999995
8,8,6,1.0011
8,8,7,1.2973499999999996
8,8,8,0.7924333333333333
8,8,9,1.6445666666666667
8,8,10,2.281566666666666
8,8,11,2.1499833333333327
8,8,12,2.48635
8,8,13,2.601483333333334
8,8,14,2.7475666666666667
8,8,15,3.0159499999999984
8,8,16,5.8994333333333335
8,8,17,5.094183333333332
8,8,18,5.103700000000001
8,8,19,3.090949999999999
8,8,20,3.509516666666667
8,8,21,3.1523499999999993
8,8,22,2.7524999999999995
8,8,23,2.7095000000000002
8,9,0,1.8493333333333328
8,9,1,1.5436999999999999
8,9,2,2.1514999999999995
8,9,3,4.804866666666667
8,9,4,4.566083333333332
8,9,5,2.9315333333333324
8,9,6,0.9486833333333338
8,9,7,0.9398666666666667
8,9,8,0.9702166666666668
8,9,9,1.7820833333333337
8,9,10,1.982133333333333
8,9,11,2.1804499999999996
8,9,12,3.331283333333333
8,9,13,2.9419833333333334
8,9,14,2.4177166666666663
8,9,15,2.9421499999999994
8,9,16,2.790549999999999
8,9,17,3.010783333333333
8,9,18,2.995533333333333
8,9,19,2.9692833333333346
8,9,20,2.9879499999999997
8,9,21,2.894616666666666
8,9,22,2.1856833333333325
8,9,23,1.7715333333333332
8,10,0,1.4283999999999997
8,10,1,1.4526999999999999
8,10,2,1.419416666666667
8,10,3,1.2021833333333334
8,10,4,1.1253
8,10,5,2.0851333333333333
8,10,6,0.9104833333333333
8,10,7,0.7008333333333334
8,10,8,1.0289166666666665
8,10,9,1.5352500000000002
8,10,10,1.8525166666666668
8,10,11,2.1089499999999997
8,10,12,3.4005833333333326
8,10,13,3.0560000000000005
8,10,14,2.7970499999999983
8,10,15,3.0427333333333335
8,10,16,1.3243666666666665
8,10,17,1.8537333333333332
8,10,18,3.226316666666667
8,10,19,3.2741499999999997
8,10,20,3.1606666666666667
8,10,21,3.1408166666666655
8,10,22,5.303133333333332
8,10,23,3.1694666666666667
8,11,0,2.7237666666666667
8,11,1,4.0610833333333325
8,11,2,1.6519666666666661
8,11,3,1.3807833333333337
8,11,4,1.2237
8,11,5,1.349283333333333
8,11,6,0.9849
8,11,7,0.9055166666666662
8,11,8,0.8510500000000001
8,11,9,1.1563000000000003
8,11,10,1.331916666666667
8,11,11,1.7666333333333333
8,11,12,1.8343500000000001
8,11,13,1.6114500000000005
8,11,14,2.224983333333333
8,11,15,2.0006833333333334
8,11,16,2.816416666666667
8,11,17,2.9048666666666656
8,11,18,2.5547166666666663
8,11,19,3.1321333333333334
8,11,20,3.264649999999999
8,11,21,3.1053166666666674
8,11,22,2.5106666666666664
8,11,23,1.2984666666666667
8,12,0,1.1523666666666665
8,12,1,1.2722666666666667
8,12,2,1.565716666666667
8,12,3,4.5520499999999995
8,12,4,4.403
8,12,5,2.4920999999999998
8,12,6,1.5162
8,12,7,1.3781333333333334
8,12,8,0.3478333333333332
8,12,9,0.5613
8,12,10,0.8766000000000005
8,12,11,1.2370000000000003
8,12,12,1.490616666666667
8,12,13,1.3343
8,12,14,1.6478333333333335
8,12,15,1.4937833333333332
8,12,16,2.372816666666667
8,12,17,2.863083333333333
8,12,18,2.6521833333333333
8,12,19,2.4968000000000004
8,12,20,3.2929999999999993
8,12,21,3.505266666666667
8,12,22,2.8903166666666675
8,12,23,2.4147166666666666
8,13,0,1.5809666666666662
8,13,1,1.0726166666666666
8,13,2,1.2546999999999997
8,13,3,0.7593499999999997
8,13,4,0.9650333333333335
8,13,5,0.9658166666666667
8,13,6,1.0325500000000003
8,13,7,0.9318833333333334
8,13,8,0.6113833333333332
8,13,9,0.7778499999999996
8,13,10,1.034533333333333
8,13,11,1.2131
8,13,12,1.3228166666666668
8,13,13,1.5396666666666659
8,13,14,1.2188333333333337
8,13,15,1.5948333333333329
8,13,16,2.2309
8,13,17,2.9675666666666656
8,13,18,2.7931999999999992
8,13,19,2.9367000000000005
8,13,20,3.1421166666666673
8,13,21,3.3794166666666654
